geometry,node.id,deg_unweighted,betweenes_unweighted,closeness_unweighted,eigcentrality_unweighted,eccentricity_unweighted,harmonic_unweighted,deg_weighted,betweenes,closeness,eigcentrality,eccentricity,harmonic
"c(294508.928046516, 5045938.52691276)",21663,4,251275.3850179846,5.135521270815551e-7,5.244019842748786e-5,145,675.3801920137054,315.74420982145193,2459809,2.5430471168891237e-9,0,33596.77736444634,4.144123916007281
"c(299251.185933068, 5040226.2973542)",21668,4,498268.7857061071,4.1726457202633275e-7,4.946846678791377e-12,179,575.5205927792698,366.79446632745146,2680113,2.373011621801204e-9,0,36391.99964487936,4.346161760544156
"c(302291.965742394, 5047512.84837649)",21686,5,609320.7131118396,3.978783534679674e-7,4.3584473933547147e-13,188,521.8041061405712,374.6804205959723,996282,1.9709657552542216e-9,4.687277100189995e-20,42870.60027674722,3.28398489864031
"c(292582.09373786, 5043845.30394311)",21723,4,832793.5904356187,5.106422960928715e-7,2.5371883727848046e-8,142,654.6718293625775,664.4354311608801,720921,2.6406335575847053e-9,0,29997.028624266717,4.02593357741542
"c(295490.041951029, 5033507.53985797)",21943,4,350901.2759073956,3.996797765630177e-7,1.2745082127523066e-16,159,533.261238293558,287.53556462986427,939301,1.971813196385272e-9,0,33051.41334273462,3.1431724968728245
"c(295535.07306201, 5051757.9528614)",22139,3,1822079.9236177742,3.724570957359994e-7,8.320859259314004e-16,179,506.66400154799555,324.1594563792635,6339471,2.047693071734096e-9,0,37844.99008938672,3.6053980609611407
"c(296219.820826996, 5034216.45328426)",22168,4,217789.1713526238,3.9167840069875426e-7,1.423705674247986e-16,158,520.3000576898605,382.4095759139058,3917294,2.0153536451738507e-9,0,32031.042142238497,3.2673575244499977
"c(289728.932132676, 5041493.48457438)",22590,4,1849100.5293005982,4.5551010070872816e-7,2.3093707582739658e-17,130,580.6320409784582,407.6526057704648,2284438,2.531149364509197e-9,0,29272.86483813597,4.024424905307848
"c(289185.213333489, 5041975.14808305)",22597,5,1595887.7899507,4.5426133472882417e-7,0,128,573.8053059260559,625.4475963901415,1101036,2.4948522360185257e-9,0,28860.713355260665,3.7294765171950646
"c(291673.990547933, 5046154.72096928)",22630,4,347051.32697456476,4.3827604992314827e-7,4.295884347414547e-7,157,561.5753059311509,529.6170873560853,4949250,2.482260656268224e-9,0,30497.485331403692,3.716111011097948
"c(291433.007515059, 5043898.57537195)",22631,4,229687.41655350354,4.73542247545157e-7,1.8706496184956164e-12,142,596.1081182587819,630.8189647311951,6874714,2.5793307731898487e-9,0,28716.82501774126,3.8888619987529314
"c(291872.992441321, 5043989.1033415)",22632,4,2954516.7880952274,4.942530724006613e-7,3.0830027174275343e-11,140,629.4100738293739,255.99359560824598,5034634,2.6255938897167494e-9,0,29169.185555389533,4.188814432421732
"c(292251.883370717, 5043853.10335272)",22634,4,802699.4573149795,4.999592533208544e-7,8.370866439946917e-9,144,637.3008771818572,588.9114262847899,19501006,2.6322844992210607e-9,0,29573.182654368826,4.05751007011942
"c(299546.174106469, 5040223.93686973)",22696,4,198735.98650431377,4.220885702213981e-7,8.795326679018549e-12,178,586.3178856913355,218.7639417428091,1042462,2.3444044439862986e-9,0,36798.37920447383,4.487573990589123
"c(300530.853001043, 5046074.49368737)",22710,4,3451036.4197541517,4.4113942785098486e-7,5.887338985591946e-6,170,588.9600954993476,314.59542772386885,24019046,2.2289936033223317e-9,3.441941144801242e-19,39916.900523899974,3.983094963725047
"c(294696.199002425, 5045595.43596653)",22739,4,2412689.3619766673,5.338540902031902e-7,6.438411743882771e-4,144,720.0725353814602,309.093213039565,1490284,2.588799303115402e-9,0,33316.37764480328,4.452353435879794
"c(293832.715254725, 5048649.27746134)",22762,3,156671.86667385866,4.236148324497434e-7,9.732306649451012e-9,165,553.3310852345473,279.4370751034491,283678,2.3038570216992795e-9,0,34421.23859800868,3.727443815477886
"c(294506.796263679, 5052436.77477721)",22778,4,186905.81578876142,3.29024321148795e-7,3.035849278681629e-14,192,445.1818571895976,288.1061896525735,8791625,1.967389535369634e-9,0,37462.43147778692,3.475316654280582
"c(299040.202211055, 5044585.98099787)",22903,5,5904653.085013494,4.5193981607857245e-7,2.387915613048944e-5,165,599.3949169739399,320.08832835756823,8770070,2.3839986486310657e-9,2.436972415994224e-19,37352.36315632356,4.310863249851824
"c(299961.902736869, 5040164.45869121)",22994,4,514888.08393731166,4.311997140283497e-7,1.4964243643971835e-12,176,590.6513002015282,286.4678999837072,2161531,2.3030635528608418e-9,0,37256.11840767522,4.303420257674889
"c(299983.022714416, 5040201.34435904)",22997,4,933858.104195167,4.288624423716093e-7,1.2743561999673894e-12,177,583.361298995945,333.82962436574934,2125810,2.3023852496663866e-9,0,37298.65511987033,4.296110114041346
"c(304803.23674296, 5060456.14103167)",23039,3,682774.2892752206,2.795910812681804e-7,0,213,356.5282550509197,674.7017386761703,5303056,1.3018546984257498e-9,0,50826.45261715807,1.9593156967872365
"c(300246.879868227, 5040645.05864744)",23155,4,424406.00079405087,4.323630673738397e-7,1.5559261004948e-12,180,588.4330355954895,335.38657126684836,2143618,2.2952386804957504e-9,2.546283222676712e-19,37616.68328296308,4.257327061394212
"c(300175.591151672, 5040525.75607074)",23156,3,242017.10223052406,4.269129328150041e-7,7.051755255726251e-13,181,576.9676764791175,251.82545514906775,1690766,2.296775429976021e-9,0,37537.63907673064,4.230310647816233
"c(300050.65652447, 5040107.90322314)",23157,3,29462.289203561573,4.2999822410733446e-7,6.664664423946485e-13,176,581.6905408158055,156.08365612272706,69637,2.2891435052532827e-9,0,37358.3899138972,4.306027061406858
"c(299883.883063715, 5040260.484252)",23158,3,472392.8605347291,4.2882474147228396e-7,1.7613687684281665e-12,177,585.854902573736,225.65400998221003,272678,2.3094803582215734e-9,0,37245.19018323447,4.283621060921389
"c(293112.14520889, 5043499.22638605)",23881,5,1359810.4850505746,5.351299429283916e-7,2.7241321932736957e-8,139,687.0346381106776,260.7946752783655,1193301,2.684886773195914e-9,0,30504.930178074374,4.336663768856224
"c(299293.263375729, 5050806.2689017)",24040,3,1894446.042703208,4.5193940757974696e-7,1.6485204081476158e-13,163,620.0767859383725,93.98470210029018,1374132,2.0576015726232935e-9,0,40411.27782399493,3.7827324337935555
"c(302882.108619803, 5046928.54445879)",24389,4,269225.08537502517,3.891704753483854e-7,6.738315525502811e-13,195,511.06521383785383,580.5555548404732,2142967,1.947236583355384e-9,0,43307.506338361774,3.2386800267951106
"c(298698.961160814, 5041310.19958283)",24399,4,4422600.786641424,4.293048652691076e-7,1.3085876130517158e-9,170,574.7636243850764,380.91122370851053,5758953,2.4513276640079324e-9,0,35683.24883434257,4.338241851903094
"c(298603.889178835, 5041352.67457858)",24403,4,299312.18185562483,4.2892020196994473e-7,1.929985078695962e-9,169,568.4287320072661,353.09688516989996,1600846,2.4548046908038564e-9,0,35574.47502747393,4.23051249531031
"c(298646.518167594, 5041239.28659701)",24404,4,198170.38095238525,4.2583670525031107e-7,1.0908894698298447e-9,170,560.5663426378336,201.9245950626468,259929,2.448283909592517e-9,0,35697.37708958018,4.404197617963512
"c(298170.941263912, 5041636.19354342)",24410,3,8942115.606619101,4.3818694018879724e-7,1.8568180074824388e-8,166,581.5040567316976,566.281802331749,8134951,2.4852674717318707e-9,0,35056.878921923526,4.1022971773583805
"c(298379.129222972, 5041498.92356049)",24412,3,7832974.511433799,4.358806489042396e-7,7.247405882702774e-9,167,578.7455192243307,428.2826563968333,8730446,2.4737939209538196e-9,0,35306.24871215622,4.16432337726868
"c(300987.58787159, 5041916.38974987)",24483,4,4265333.714056402,4.36567219564498e-7,5.401863311939663e-12,178,592.4520688426469,408.8969345068494,4448822,2.2192511558905712e-9,0,38971.649159189015,3.8065956951336717
"c(293092.111211511, 5043472.89939132)",24583,4,1358418.1589834827,5.362795818520844e-7,1.321923521189638e-8,138,685.8612574248588,381.5537326530505,1250522,2.6842451945579016e-9,0,30484.008116071676,4.365658690012754
"c(298198.577165107, 5038827.98803449)",24775,4,142914.4356272759,4.100651306447003e-7,7.062223254235923e-16,171,557.6591712441175,278.86488805708944,3284695,2.3742764057988458e-9,0,35248.39763100178,4.400987566201
"c(300447.776797724, 5039589.94482557)",24803,4,10798466.687420081,4.407148218123868e-7,4.145541154785904e-15,173,606.5305929773727,669.5368176305142,2550031,2.2237369107693744e-9,0,37738.54840682097,3.978251963403254
"c(295805.610761852, 5044184.06517645)",24891,4,517879.929931713,4.6711160604180834e-7,0.010324604309732229,158,618.4977944864698,603.5047976430636,15684292,2.637142274959885e-9,0,33495.023906878225,4.258366876993841
"c(299469.43998676, 5040131.16876355)",24901,2,42865.50485932951,4.1768407546047583e-7,1.0448221464981592e-12,177,573.3256659489159,209.71799510672577,1382870,2.3467430363311004e-9,7.693996953726779e-20,36674.371637924436,4.240613530641289
"c(299820.647967606, 5041388.68253148)",24904,2,777140.2843950852,4.17287904033797e-7,2.3282166934677423e-10,183,576.7157530697061,313.6239669326501,763721,2.350713445666532e-9,0,37246.086384088434,4.1922512950987745
"c(298146.327175705, 5038871.91002854)",24906,2,47670.5856107666,4.0617466729217563e-7,4.20674602469911e-16,172,546.5241474202084,135.17853493860503,465126,2.378597748076085e-9,0,35195.86209161422,4.239976153199122
"c(295779.377692513, 5034471.16155425)",24929,5,259520.67906463175,3.9850211026792494e-7,1.3527084905649174e-16,157,528.0299368420137,539.934178074697,3109789,2.013206399593169e-9,0,32543.000252551563,3.0928826333337134
"c(296004.495059199, 5034352.74729252)",24930,3,171879.31848415852,3.938142803359078e-7,1.0788049682476244e-16,158,520.1009921096029,526.6505296903313,3069687,2.0103363527392607e-9,0,32285.95277622813,3.085986246839145
"c(295393.260475377, 5033429.9900748)",24932,3,36425.61284557285,3.9769938857696e-7,1.1169973819114376e-16,160,530.2251142541296,315.8624764177827,770269,1.9653591052532037e-9,0,33175.43467763848,3.0799439096508747
"c(295134.892462993, 5031699.34138719)",24980,3,573553.8965379472,3.7517947648206213e-7,8.032728039852411e-17,165,512.5306897675154,461.3252042713755,47560,1.8505778502510859e-9,0,35201.50412025659,2.975666781234467
"c(299053.606404391, 5050416.85197779)",24988,2,71071.17047553686,4.490619992958708e-7,1.2711818382858782e-12,163,609.2225041183732,197.99875217951526,984228,2.095403650094617e-9,0,40046.10765118717,3.6842219466139103
"c(299127.282395597, 5050537.0969543)",24989,2,54480.4096860937,4.452351821279036e-7,3.8851948467146524e-13,164,602.665667976072,448.38841666156173,961687,2.0815451253872576e-9,0,40187.12894765351,3.6121798772087996
"c(299339.00474955, 5050115.2761459)",24998,3,972631.2162150093,4.4514956134962225e-7,9.940474271459988e-13,164,601.2885262513954,198.82212506587672,206909,2.0906017469617e-9,0,40252.64968642877,3.805382720211616
"c(299416.810330095, 5050088.40302298)",24999,3,1146379.6820883711,4.4093713250645863e-7,4.295412159514301e-13,165,594.1406427020182,204.7890395785259,202497,2.088620937981066e-9,0,40334.96537812414,3.8166174103040116
"c(297766.3816129, 5047561.33507009)",25002,2,110391.89309101058,4.782210940455257e-7,1.0266167272807725e-7,156,626.6501951402124,142.4041669164572,9316878,2.3560008973662698e-9,0,37337.74568454922,4.0485009889816626
"c(297828.752690417, 5047662.47250032)",25003,2,89873.38244725305,4.7338443360499287e-7,2.956376135398529e-8,157,619.1051107442269,269.25127612301145,9298175,2.344032928108395e-9,0,37456.574491942905,3.9446581558559908
"c(296995.799493442, 5042365.82445496)",25023,2,16293.429715400429,4.449798045915686e-7,8.372340473872138e-7,162,572.4509919806777,413.9218123130928,1382466,2.545023912855347e-9,0,34238.746749686594,4.054370247747147
"c(298929.488126734, 5041494.28954287)",25030,2,59640.55966293502,4.1917086326562606e-7,7.911524072421925e-10,175,558.2754960445438,189.7494230102593,219920,2.4260933281228025e-9,0,36052.71741487747,4.204637012159586
"c(295353.844705632, 5039235.28600811)",25044,2,701399.2627149896,4.306161169277779e-7,3.340798340668874e-18,154,556.3820615049356,318.90594158177925,9076487,2.527557009526708e-9,0,32046.808204523393,3.9347164208360477
"c(295403.952974518, 5039314.46221756)",25045,2,705037.7397099707,4.293887393661879e-7,3.94516860346947e-17,155,552.6067165453939,211.26784490702778,9080368,2.5303015987401873e-9,0,32140.509013130682,3.9689661999243455
"c(295730.075116657, 5052014.99655999)",25079,3,768401.3070423916,3.5698438157632166e-7,8.197516438361838e-17,185,485.4402476820899,212.59644757564288,7362049,2.0156460966808726e-9,0,38028.35911947923,3.462495003040465
"c(282443.166974532, 5040594.14424668)",25116,4,1675421.932077716,3.7322819246332847e-7,0,158,475.02542978347293,291.1970889007657,40477863,1.9711444926821536e-9,0,34919.23538066286,3.017430250538242
"c(293927.890794275, 5035313.10479316)",25169,2,149220.44499223164,3.8800987407527546e-7,0,161,491.0989595013348,376.89402303168765,7755284,2.231049309038889e-9,0,31464.693923825504,3.4259946625381015
"c(289390.298521809, 5041796.93235746)",25230,3,1613400.7035225623,4.5197372405557833e-7,0,129,570.0121160163783,509.72283127177127,118746,2.4906346448830144e-9,0,29132.456853266758,3.6563907625332916
"c(289556.935622811, 5041648.19837798)",25290,3,1740043.9318351732,4.513890142747262e-7,1.1792388271629077e-17,130,571.5271022271899,469.33229393661475,127612,2.50297036894705e-9,0,29355.816985041376,3.7075402768860477
"c(302588.330647241, 5046223.06559211)",25347,3,376371.74934407166,4.1328547487534276e-7,4.633779017073193e-9,185,542.5938211155237,424.4311240025682,4534108,1.9938762990730207e-9,0,42645.783330663086,3.217769586930035
"c(302617.890010112, 5046312.77195042)",25349,4,2154180.74117772,4.115012966405857e-7,8.607312975275629e-9,186,543.3721146211909,207.3971254506101,319794,1.994051605744977e-9,0,42693.75498984772,3.3899184202760675
"c(302816.254623898, 5046709.50549933)",25356,3,77722.1672536065,3.8634188707149373e-7,1.4663850578553927e-12,195,501.90211911910137,296.3142344866938,2109971,1.9633225607116074e-9,0,43078.06511241329,3.3038617437409523
"c(303348.674579964, 5048158.37822796)",25381,3,288951.3843337583,3.8154948773165776e-7,1.84346954098929e-16,192,498.1657477272362,432.5892214994956,4204099,1.8602323738156205e-9,0,44452.78233774167,3.070273562032965
"c(303519.128559608, 5048435.40017376)",25382,4,411830.3015754245,3.8252605671866856e-7,1.4643750331656486e-16,191,501.75220420478433,429.1753675852227,4275906,1.8418206000685254e-9,0,44680.869018739504,3.145181463065953
"c(303873.826516674, 5048994.51906402)",25395,3,190395.2939066121,3.832382327658725e-7,6.678339552492278e-17,193,499.95570376436234,293.3884338085047,196718,1.7968277883901003e-9,0,45204.20510428715,2.952136872309783
"c(303960.134506318, 5049133.14903687)",25407,3,274514.0605522671,3.875704603096843e-7,1.0440333385831136e-16,192,506.816118662677,280.16548469642487,173464,1.7849608190885652e-9,1.867289702160563e-19,45367.52153332643,2.943055398077598
"c(304016.590499562, 5049224.35501901)",25408,3,359776.0443566351,3.920995085816859e-7,1.0647837409708373e-16,191,515.84082287775,329.7740131543891,149500,1.7776968127733226e-9,0,45474.79569639934,2.9401493969861594
"c(304130.564485763, 5049403.67598381)",25410,4,704790.3899954468,3.968069736444776e-7,1.2669155513626688e-16,190,526.4814150812585,314.82080405499363,260136,1.763603770671033e-9,0,45686.86359050788,3.0282595603498663
"c(301141.148859209, 5047696.92993306)",25464,2,58036.84896180407,4.0811012770174007e-7,7.865138803194349e-11,180,550.2876638368326,210.27652002335668,46484,2.0833367229417217e-9,0,41391.068087062384,3.535701543392462
"c(304856.733741104, 5060675.47399162)",25540,2,214991.2082261039,2.8191034856241225e-7,1.1808578953166015e-17,212,357.90973008820237,479.9245258091003,4646444,1.2900814686592578e-9,0,51052.21549305153,1.9170471536660183
"c(304917.045389002, 5060922.37609655)",25541,2,245138.9638845573,2.843376851216041e-7,1.4354987016613583e-17,211,361.3051011432975,351.4246036229023,4615429,1.2770949390486663e-9,0,51306.37714296718,1.9154971414060453
"c(287646.159794502, 5043110.59063516)",25666,2,21485.63655673836,4.0538102776251967e-7,2.285502152218624e-17,139,489.9379058727793,309.387934254936,3617080,2.355611433691052e-9,0,29029.847834380384,3.236188362925338
"c(297966.79942158, 5050801.56274704)",25806,3,83971.94885581757,4.370050644516919e-7,6.779332455640004e-13,165,590.2651472172035,141.58453440788213,693014,2.0624912315159783e-9,0,39949.60484459479,3.781631808264145
"c(291667.160380606, 5041077.508858)",26301,2,2272086.775487657,5.211886645634967e-7,8.954926645526443e-17,128,637.28633698758,123.36375157484073,5529044,2.6659622858034727e-9,0,28472.377390905185,4.043313828731884
"c(291724.840544697, 5041052.16758552)",26302,3,2707833.510439018,5.293388716295009e-7,3.659044194462747e-16,127,653.3433102576299,484.24106113519866,5851867,2.67376954428025e-9,0,28428.482425996674,4.061478747970237
"c(287857.836073319, 5041921.17383634)",26339,3,87721.13381868233,4.434507206517661e-7,3.045559314568803e-17,134,551.0607496649392,348.2639643431172,1993638,2.4218808227804384e-9,0,29588.861411081154,3.437449403833937
"c(289724.196471512, 5033568.24523853)",26434,4,2667873.000350222,4.6813696002157175e-7,2.0713127303482486e-16,140,599.2862900588925,330.21278727985316,2177293,2.0812088021203726e-9,0,35917.759739592555,3.194558202645957
